Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,,,
11/01/2024 14:00,WIND,492301,1,HCM,1,62122,1011,30,11,40,20,1308,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 14:02,0
11/01/2024 15:00,WIND,492301,1,HCM,1,62122,1011,20,8,10,16,1412,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 15:02,0
11/01/2024 16:00,WIND,492301,1,HCM,1,62122,1011,30,7,20,14,1524,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 16:02,0
11/01/2024 17:00,WIND,492301,1,HCM,1,62122,1011,10,5,10,8,1557,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 17:02,0
11/01/2024 18:00,WIND,492301,1,HCM,1,62122,1011,20,4,40,7,1727,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 18:02,0
11/01/2024 19:00,WIND,492301,1,HCM,1,62122,1011,20,5,20,10,1823,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 19:02,0
11/01/2024 20:00,WIND,492301,1,HCM,1,62122,1011,20,7,30,13,1904,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 20:02,0
11/01/2024 21:00,WIND,492301,1,HCM,1,62122,1011,30,9,40,20,2025,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 21:03,0
11/01/2024 22:00,WIND,492301,1,HCM,1,62122,1011,30,6,40,12,2145,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 22:02,0
11/01/2024 23:00,WIND,492301,1,HCM,1,62122,1011,30,7,30,14,2150,6,6,6,6,6,NA,NA,NA,NA,11/01/2024 23:02,0
12/01/2024 00:00,WIND,492301,1,HCM,1,62122,1011,30,8,30,16,2308,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 00:03,0
12/01/2024 01:00,WIND,492301,1,HCM,1,62122,1011,30,9,30,19,2358,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 01:02,0
12/01/2024 02:00,WIND,492301,1,HCM,1,62122,1011,20,6,10,13,115,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 02:02,0
12/01/2024 03:00,WIND,492301,1,HCM,1,62122,1011,20,6,30,12,241,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 03:02,0
12/01/2024 04:00,WIND,492301,1,HCM,1,62122,1011,20,6,360,12,255,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 04:02,0
12/01/2024 05:00,WIND,492301,1,HCM,1,62122,1011,20,6,360,12,441,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 05:02,0
12/01/2024 06:00,WIND,492301,1,HCM,1,62122,1011,20,6,40,13,548,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 06:03,0
12/01/2024 07:00,WIND,492301,1,HCM,1,62122,1011,30,6,40,12,602,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 07:02,0
12/01/2024 08:00,WIND,492301,1,HCM,1,62122,1011,30,6,30,12,732,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 08:02,0
12/01/2024 09:00,WIND,492301,1,HCM,1,62122,1011,40,7,50,15,848,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 09:03,0
12/01/2024 10:00,WIND,492301,1,HCM,1,62122,1011,50,7,30,14,915,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 10:02,0
12/01/2024 11:00,WIND,492301,1,HCM,1,62122,1011,50,6,60,12,1040,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 11:02,0
12/01/2024 12:00,WIND,492301,1,HCM,1,62122,1011,40,7,60,11,1056,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 12:02,0
12/01/2024 13:00,WIND,492301,1,HCM,1,62122,1011,60,6,80,11,1159,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 13:02,0
12/01/2024 14:00,WIND,492301,1,HCM,1,62122,1011,40,5,70,10,1305,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 14:02,0
12/01/2024 15:00,WIND,492301,1,HCM,1,62122,1011,30,5,40,10,1357,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 15:02,0
12/01/2024 16:00,WIND,492301,1,HCM,1,62122,1011,20,5,40,9,1545,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 16:02,0
12/01/2024 17:00,WIND,492301,1,HCM,1,62122,1011,40,6,50,10,1607,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 17:02,0
12/01/2024 18:00,WIND,492301,1,HCM,1,62122,1011,40,4,30,8,1711,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 18:02,0
12/01/2024 19:00,WIND,492301,1,HCM,1,62122,1011,60,4,70,8,1754,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 19:02,0
12/01/2024 20:00,WIND,492301,1,HCM,1,62122,1011,50,4,70,7,1939,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 20:02,0
12/01/2024 21:00,WIND,492301,1,HCM,1,62122,1011,50,3,50,7,2026,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 21:03,0
12/01/2024 22:00,WIND,492301,1,HCM,1,62122,1011,70,2,30,5,2104,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 22:02,0
12/01/2024 23:00,WIND,492301,1,HCM,1,62122,1011,80,2,90,5,2204,6,6,6,6,6,NA,NA,NA,NA,12/01/2024 23:02,0
13/01/2024 00:00,WIND,492301,1,HCM,1,62122,1011,60,2,50,4,2336,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 00:03,0
13/01/2024 01:00,WIND,492301,1,HCM,1,62122,1011,10,1,320,5,38,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 01:02,0
13/01/2024 02:00,WIND,492301,1,HCM,1,62122,1011,300,2,270,7,145,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 02:02,0
13/01/2024 03:00,WIND,492301,1,HCM,1,62122,1011,280,2,220,5,246,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 03:02,0
13/01/2024 04:00,WIND,492301,1,HCM,1,62122,1011,250,2,250,6,306,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 04:02,0
13/01/2024 05:00,WIND,492301,1,HCM,1,62122,1011,330,4,340,7,423,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 05:02,0
13/01/2024 06:00,WIND,492301,1,HCM,1,62122,1011,340,5,340,10,546,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 06:03,0
13/01/2024 07:00,WIND,492301,1,HCM,1,62122,1011,360,6,10,11,632,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 07:02,0
13/01/2024 08:00,WIND,492301,1,HCM,1,62122,1011,280,3,20,5,651,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 08:02,0
13/01/2024 09:00,WIND,492301,1,HCM,1,62122,1011,250,3,270,5,758,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 09:03,0
13/01/2024 10:00,WIND,492301,1,HCM,1,62122,1011,250,2,240,4,906,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 10:02,0
13/01/2024 11:00,WIND,492301,1,HCM,1,62122,1011,260,3,200,5,1039,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 11:10,0
13/01/2024 12:00,WIND,492301,1,HCM,1,62122,1011,240,3,250,5,1107,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 12:02,0
13/01/2024 13:00,WIND,492301,1,HCM,1,62122,1011,260,4,270,7,1232,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 13:02,0
13/01/2024 14:00,WIND,492301,1,HCM,1,62122,1011,250,5,250,8,1259,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 14:02,0
13/01/2024 15:00,WIND,492301,1,HCM,1,62122,1011,240,6,230,10,1422,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 15:02,0
13/01/2024 16:00,WIND,492301,1,HCM,1,62122,1011,250,6,240,10,1451,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 16:02,0
13/01/2024 17:00,WIND,492301,1,HCM,1,62122,1011,240,5,240,8,1555,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 17:02,0
13/01/2024 18:00,WIND,492301,1,HCM,1,62122,1011,230,3,230,5,1652,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 18:02,0
13/01/2024 19:00,WIND,492301,1,HCM,1,62122,1011,220,2,240,4,1825,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 19:02,0
13/01/2024 20:00,WIND,492301,1,HCM,1,62122,1011,200,1,210,3,1938,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 20:02,0
13/01/2024 21:00,WIND,492301,1,HCM,1,62122,1011,220,3,240,6,2046,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 21:03,0
13/01/2024 22:00,WIND,492301,1,HCM,1,62122,1011,240,2,210,5,2051,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 22:02,0
13/01/2024 23:00,WIND,492301,1,HCM,1,62122,1011,210,3,210,7,2245,6,6,6,6,6,NA,NA,NA,NA,13/01/2024 23:02,0
14/01/2024 00:00,WIND,492301,1,HCM,1,62122,1011,250,4,250,9,2340,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 00:03,0
14/01/2024 01:00,WIND,492301,1,HCM,1,62122,1011,240,4,240,9,2359,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 01:02,0
14/01/2024 02:00,WIND,492301,1,HCM,1,62122,1011,240,4,240,6,58,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 02:02,0
14/01/2024 03:00,WIND,492301,1,HCM,1,62122,1011,240,3,220,7,151,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 03:02,0
14/01/2024 04:00,WIND,492301,1,HCM,1,62122,1011,230,2,240,4,257,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 04:02,0
14/01/2024 05:00,WIND,492301,1,HCM,1,62122,1011,250,2,240,4,350,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 05:02,0
14/01/2024 06:00,WIND,492301,1,HCM,1,62122,1011,240,3,240,6,515,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 06:03,0
14/01/2024 07:00,WIND,492301,1,HCM,1,62122,1011,240,3,240,5,623,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 07:02,0
14/01/2024 08:00,WIND,492301,1,HCM,1,62122,1011,240,4,250,6,653,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 08:02,0
14/01/2024 09:00,WIND,492301,1,HCM,1,62122,1011,240,4,230,7,819,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 09:03,0
14/01/2024 10:00,WIND,492301,1,HCM,1,62122,1011,240,4,220,7,924,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 10:02,0
14/01/2024 11:00,WIND,492301,1,HCM,1,62122,1011,240,4,250,9,1047,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 11:02,0
14/01/2024 12:00,WIND,492301,1,HCM,1,62122,1011,260,5,250,9,1100,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 12:02,0
14/01/2024 13:00,WIND,492301,1,HCM,1,62122,1011,230,6,240,10,1225,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 13:02,0
14/01/2024 14:00,WIND,492301,1,HCM,1,62122,1011,230,7,250,12,1349,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 14:02,0
14/01/2024 15:00,WIND,492301,1,HCM,1,62122,1011,240,7,240,14,1447,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 15:02,0
14/01/2024 16:00,WIND,492301,1,HCM,1,62122,1011,280,7,290,14,1541,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 16:02,0
14/01/2024 17:00,WIND,492301,1,HCM,1,62122,1011,280,5,280,13,1638,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 17:02,0
14/01/2024 18:00,WIND,492301,1,HCM,1,62122,1011,330,6,300,13,1653,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 18:02,0
14/01/2024 19:00,WIND,492301,1,HCM,1,62122,1011,310,5,330,11,1803,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 19:02,0
14/01/2024 20:00,WIND,492301,1,HCM,1,62122,1011,320,6,340,11,1939,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 20:02,0
14/01/2024 21:00,WIND,492301,1,HCM,1,62122,1011,330,5,340,10,2005,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 21:02,0
14/01/2024 22:00,WIND,492301,1,HCM,1,62122,1011,320,3,340,8,2106,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 22:02,0
14/01/2024 23:00,WIND,492301,1,HCM,1,62122,1011,310,3,300,7,2236,6,6,6,6,6,NA,NA,NA,NA,14/01/2024 23:02,0
15/01/2024 00:00,WIND,492301,1,HCM,1,62122,1011,300,3,310,7,2320,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 00:03,0
15/01/2024 01:00,WIND,492301,1,HCM,1,62122,1011,260,3,250,7,27,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 01:02,0
15/01/2024 02:00,WIND,492301,1,HCM,1,62122,1011,280,4,280,9,132,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 02:02,0
15/01/2024 03:00,WIND,492301,1,HCM,1,62122,1011,280,2,280,5,151,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 03:02,0
15/01/2024 04:00,WIND,492301,1,HCM,1,62122,1011,270,3,310,5,321,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 04:02,0
15/01/2024 05:00,WIND,492301,1,HCM,1,62122,1011,280,3,290,6,400,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 05:02,0
15/01/2024 06:00,WIND,492301,1,HCM,1,62122,1011,250,3,260,6,501,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 06:03,0
15/01/2024 07:00,WIND,492301,1,HCM,1,62122,1011,250,4,270,8,624,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 07:02,0
15/01/2024 08:00,WIND,492301,1,HCM,1,62122,1011,260,4,260,8,657,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 08:02,0
15/01/2024 09:00,WIND,492301,1,HCM,1,62122,1011,270,4,290,9,816,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 09:03,0
15/01/2024 10:00,WIND,492301,1,HCM,1,62122,1011,280,4,270,8,855,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 10:02,0
15/01/2024 11:00,WIND,492301,1,HCM,1,62122,1011,320,6,330,15,1040,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 11:02,0
15/01/2024 12:00,WIND,492301,1,HCM,1,62122,1011,340,9,330,16,1139,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 12:02,0
15/01/2024 13:00,WIND,492301,1,HCM,1,62122,1011,350,8,340,16,1204,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 13:02,0
15/01/2024 14:00,WIND,492301,1,HCM,1,62122,1011,350,7,350,14,1253,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 14:02,0
15/01/2024 15:00,WIND,492301,1,HCM,1,62122,1011,330,6,340,10,1352,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 15:02,0
15/01/2024 16:00,WIND,492301,1,HCM,1,62122,1011,330,3,340,9,1452,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 16:02,0
15/01/2024 17:00,WIND,492301,1,HCM,1,62122,1011,250,1,330,3,1550,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 17:02,0
15/01/2024 18:00,WIND,492301,1,HCM,1,62122,1011,250,1,250,4,1733,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 18:02,0
15/01/2024 19:00,WIND,492301,1,HCM,1,62122,1011,260,2,270,4,1843,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 19:02,0
15/01/2024 20:00,WIND,492301,1,HCM,1,62122,1011,270,3,290,6,1921,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 20:02,0
15/01/2024 21:00,WIND,492301,1,HCM,1,62122,1011,260,2,270,4,2025,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 21:03,0
15/01/2024 22:00,WIND,492301,1,HCM,1,62122,1011,250,2,270,3,2111,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 22:02,0
15/01/2024 23:00,WIND,492301,1,HCM,1,62122,1011,250,2,280,4,2207,6,6,6,6,6,NA,NA,NA,NA,15/01/2024 23:02,0
16/01/2024 00:00,WIND,492301,1,HCM,1,62122,1011,210,1,70,3,2330,6,6,6,6,6,NA,NA,NA,NA,16/01/2024 00:03,0
16/01/2024 01:00,WIND,492301,1,HCM,1,62122,1011,160,1,210,3,37,6,6,6,6,6,NA,NA,NA,NA,16/01/2024 01:02,0
16/01/2024 02:00,WIND,492301,1,HCM,1,62122,1011,190,2,180,3,104,6,6,6,6,6,NA,NA,NA,NA,16/01/2024 02:02,0
16/01/2024 03:00,WIND,492301,1,HCM,1,62122,1011,200,2,180,3,212,6,6,6,6,6,NA,NA,NA,NA,16/01/2024 03:02,0
16/01/2024 04:00,WIND,492301,1,HCM,1,62122,1011,180,2,200,6,258,6,6,6,6,6,NA,NA,NA,NA,16/01/2024 04:02,0
16/01/2024 05:00,WIND,492301,1,HCM,1,62122,1011,150,1,140,3,431,6,6,6,6,6,NA,NA,NA,NA,16/01/2024 05:02,0
16/01/2024 06:00,WIND,492301,1,HCM,1,62122,1011,130,1,90,2,512,6,6,6,6,6,NA,NA,NA,NA,16/01/2024 06:03,0
16/01/2024 07:00,WIND,492301,1,HCM,1,62122,1011,200,2,220,5,634,6,6,6,6,6,NA,NA,NA,NA,16/01/2024 07:02,0
