,OBJECTID,SITE_NAME,X,Y,EXTENT_EASTING_1,EXTENT_NORTHING_1,EXTENT_EASTING_2,EXTENT_NORTHING_2,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,DBH,CROWN_AREA_COMPLETE,Data Source,tree_group,CROWN_HEIGHT_interpolated
39974,26649746,Castle Park,359406.18,173176.46,359406.18,173176.46,359406.18,173176.46,Quercus robur,Oak,English oak,Quercus robur,0.15,60.05,Original,deciduous,12.0
39975,26649747,Castle Park,359412.28,173175.44,359412.28,173175.44,359412.28,173175.44,Quercus robur,Oak,English oak,Quercus robur,0.15,60.05,Original,deciduous,12.0
39976,26649748,Castle Park,359409.74,173170.36,359409.74,173170.36,359409.74,173170.36,Quercus robur,Oak,English oak,Quercus robur,0.15,60.05,Original,deciduous,12.0
39977,26649749,Castle Park,359418.37,173171.88,359418.37,173171.88,359418.37,173171.88,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.27,60.05,Original,evergreen,9.0
39978,26649750,Castle Park,359415.57,173164.51,359415.57,173164.51,359415.57,173164.51,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.26,60.05,Original,evergreen,10.0
39979,26649751,Castle Park,359410.75,173161.72,359410.75,173161.72,359410.75,173161.72,Prunus avium,Cherry,Wild cherry,Prunus avium,0.22,60.05,Original,deciduous,10.0
39980,26649752,Castle Park,359409.99,173155.87,359409.99,173155.87,359409.99,173155.87,Prunus avium,Cherry,Wild cherry,Prunus avium,0.47,150.05,Original,deciduous,10.0
39981,26649753,Castle Park,359423.96,173130.47,359423.96,173130.47,359423.96,173130.47,Quercus robur,Oak,English oak,Quercus robur,0.2,60.05,Original,deciduous,11.0
39982,26649754,Castle Park,359420.41,173123.86,359420.41,173123.86,359420.41,173123.86,Quercus robur,Oak,English oak,Quercus robur,0.22,60.05,Original,deciduous,11.0
39987,26649759,Castle Park,359386.27,173178.97,359386.27,173178.97,359386.27,173178.97,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.58,150.05,Original,deciduous,11.0
39988,26649760,Castle Park,359396.3,173180.42,359396.3,173180.42,359396.3,173180.42,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.31,60.05,Original,evergreen,8.0
39989,26649761,Castle Park,359392.9,173190.36,359392.9,173190.36,359392.9,173190.36,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.42,60.05,Original,deciduous,7.0
39990,26649762,Castle Park,359381.55,173196.69,359381.55,173196.69,359381.55,173196.69,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.45,60.05,Original,deciduous,4.0
39991,26649763,Castle Park,359342.41,173221.04,359342.41,173221.04,359342.41,173221.04,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.66,150.05,Original,deciduous,9.0
39992,26649764,Castle Park,359334.8,173219.28,359334.8,173219.28,359334.8,173219.28,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.2,60.05,Original,deciduous,7.0
39994,26649766,Castle Park,359322.56,173185.8,359322.56,173185.8,359322.56,173185.8,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.41,60.05,Original,deciduous,10.0
40008,26649780,Castle Park,359329.54,173185.21,359329.54,173185.21,359329.54,173185.21,Ulmus x hollandica,Elm,Dutch elm cultivar,Ulmus x hollandica,0.2,39.25503439668426,Original,deciduous,5.0
40010,26649782,Castle Park,359382.43,173143.63,359382.43,173143.63,359382.43,173143.63,Magnolia - Species Unknown,Magnolia,Unidentified magnolia,Magnolia - Species Unknown,0.2,30.54463220513983,Original,deciduous,3.0
40038,26649810,Castle Park,359398.94,173124.37,359398.94,173124.37,359398.94,173124.37,Tilia x europea,Lime,European lime,Tilia x europea,0.48,150.05,Original,deciduous,12.0
40039,26649811,Castle Park,359392.92,173140.77,359392.92,173140.77,359392.92,173140.77,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.37,60.05,Original,evergreen,8.0
40040,26649812,Castle Park,359340.35,173205.48,359340.35,173205.48,359340.35,173205.48,Tilia tomentosa,Lime,Silver lime,Tilia tomentosa,0.44,150.05,Original,deciduous,11.0
40042,26649814,Castle Park,359340.88,173230.82,359340.88,173230.82,359340.88,173230.82,Acer campestre,Field Maple,Field maple,Acer campestre,0.25,150.05,Original,deciduous,10.0
40043,26649815,Castle Park,359411.51,173179.76,359411.51,173179.76,359411.51,173179.76,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.23,60.05,Original,evergreen,10.0
40629,26650410,St Michael On The Mount Church Of Englan,358456.44,173258.63,358456.44,173258.63,358456.44,173258.63,Salix babylonica,Willow,Weeping willow,Salix babylonica,0.59,275.05,Original,deciduous,12.0
40630,26650411,St Michael On The Mount Church Of Englan,358489.48,173250.7,358489.48,173250.7,358489.48,173250.7,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.41,60.05,Original,evergreen,13.0
40631,26650412,St Michael On The Mount Church Of Englan,358481.7,173211.6,358481.7,173211.6,358481.7,173211.6,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.81,275.05,Original,deciduous,17.0
40632,26650413,St Michael On The Mount Church Of Englan,358500.66,173243.07,358500.66,173243.07,358500.66,173243.07,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,0.14,10.0,Original,deciduous,4.0
40633,26650414,St Michael On The Mount Church Of Englan,358505.19,173241.03,358505.19,173241.03,358505.19,173241.03,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,0.14,10.0,Original,deciduous,4.0
40634,26650415,St Michael On The Mount Church Of Englan,358509.43,173239.4,358509.43,173239.4,358509.43,173239.4,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,0.15,10.0,Original,deciduous,4.0
40635,26650416,St Michael On The Mount Church Of Englan,358513.98,173237.65,358513.98,173237.65,358513.98,173237.65,Betula utilis,Birch,Himalayan birch,Betula utilis,0.15,10.0,Original,deciduous,5.0
40636,26650417,St Michael On The Mount Church Of Englan,358521.42,173245.58,358521.42,173245.58,358521.42,173245.58,Prunus avium,Cherry,Wild cherry,Prunus avium,0.16,60.05,Original,deciduous,4.0
40637,26650418,St Michael On The Mount Church Of Englan,358526.57,173251.74,358526.57,173251.74,358526.57,173251.74,Acer platanoides,Maple,Norway maple,Acer platanoides,0.44,150.05,Original,deciduous,11.0
40638,26650419,St Michael On The Mount Church Of Englan,358528.36,173255.89,358528.36,173255.89,358528.36,173255.89,Acer platanoides,Maple,Norway maple,Acer platanoides,0.31,60.05,Original,deciduous,10.0
40639,26650420,St Michael On The Mount Church Of Englan,358515.15,173265.84,358515.15,173265.84,358515.15,173265.84,Betula pendula Dalecarlica,Birch,Swedish birch,Betula pendula Dalecarlica,0.25,60.05,Original,deciduous,10.0
40640,26650421,St Michael On The Mount Church Of Englan,358510.21,173270.53,358510.21,173270.53,358510.21,173270.53,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,0.14,10.0,Original,deciduous,3.0
40641,26650422,St Michael On The Mount Church Of Englan,358501.73,173280.23,358501.73,173280.23,358501.73,173280.23,Corylus avellana,Hazel,Hazel,Corylus avellana,0.06,10.0,Original,deciduous,3.0
40642,26650423,St Michael On The Mount Church Of Englan,358496.15,173285.92,358496.15,173285.92,358496.15,173285.92,Sorbus hupehensis,Rowan,Hupeh rowan,Sorbus hupehensis,0.15,10.0,Original,deciduous,3.0
40643,26650424,St Michael On The Mount Church Of Englan,358494.35,173288.48,358494.35,173288.48,358494.35,173288.48,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.18,60.05,Original,deciduous,4.0
40644,26650425,St Michael On The Mount Church Of Englan,358519.56,173277.31,358519.56,173277.31,358519.56,173277.31,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.37,60.05,Original,deciduous,14.0
40645,26650426,St Michael On The Mount Church Of Englan,358522.17,173281.45,358522.17,173281.45,358522.17,173281.45,Prunus avium,Cherry,Wild cherry,Prunus avium,0.61,60.05,Original,deciduous,16.0
40646,26650427,St Michael On The Mount Church Of Englan,358491.11,173230.49,358491.11,173230.49,358491.11,173230.49,Salix caprea,Willow,Goat willow,Salix caprea,0.51,161.52703460054522,Original,deciduous,6.0
40647,26650428,St Michael On The Mount Church Of Englan,358511.55,173275.32,358511.55,173275.32,358511.55,173275.32,Tilia tomentosa,Lime,Silver lime,Tilia tomentosa,0.65,150.05,Original,deciduous,12.0
40802,26650583,Brunswick Square Cemetery,359289.86,173771.51,359289.86,173771.51,359289.86,173771.51,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,0.17,10.0,Original,deciduous,4.0
40803,26650584,Brunswick Square Cemetery,359287.88,173778.22,359287.88,173778.22,359287.88,173778.22,Pittosporum tenuifolium,Pittosporum,Pittosporum,Pittosporum tenuifolium,0.3536009683311034,75.25159014254479,Imputed,evergreen,3.0
40804,26650585,Brunswick Square Cemetery,359280.35,173759.91,359280.35,173759.91,359280.35,173759.91,Tilia - Species Unknown,Lime,European lime,Tilia - Species Unknown,0.22,60.05,Original,deciduous,7.0
40805,26650586,Brunswick Square Cemetery,359287.13,173754.44,359287.13,173754.44,359287.13,173754.44,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.11,10.0,Original,evergreen,4.0
40806,26650587,Brunswick Square Cemetery,359298.72,173738.94,359298.72,173738.94,359298.72,173738.94,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.3,60.05,Original,deciduous,9.0
40807,26650588,Brunswick Square Cemetery,359310.97,173707.14,359310.97,173707.14,359310.97,173707.14,Tilia - Species Unknown,Lime,European lime,Tilia - Species Unknown,0.26,60.05,Original,deciduous,8.0
40808,26650589,Brunswick Square Cemetery,359302.63,173704.4,359302.63,173704.4,359302.63,173704.4,Tilia - Species Unknown,Lime,European lime,Tilia - Species Unknown,0.25,60.05,Original,deciduous,7.0
40809,26650590,Brunswick Square Cemetery,359298.2,173715.21,359298.2,173715.21,359298.2,173715.21,Tilia - Species Unknown,Lime,European lime,Tilia - Species Unknown,0.24,60.05,Original,deciduous,12.0
40810,26650591,Brunswick Square Cemetery,359271.62,173737.7,359271.62,173737.7,359271.62,173737.7,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.21,60.05,Original,deciduous,8.0
40811,26650592,Brunswick Square Cemetery,359266.02,173733.66,359266.02,173733.66,359266.02,173733.66,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.18,60.05,Original,deciduous,8.0
40812,26650593,Brunswick Square Cemetery,359264.32,173738.61,359264.32,173738.61,359264.32,173738.61,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.19,60.05,Original,deciduous,8.0
40823,26650604,Brunswick Square Cemetery,359302.77,173738.02,359302.77,173738.02,359302.77,173738.02,Acer capillipes,Maple,Kyushu maple,Acer capillipes,0.16,20.99072443490335,Original,deciduous,6.0
40824,26650605,Brunswick Square Cemetery,359308.9,173724.88,359308.9,173724.88,359308.9,173724.88,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,0.2,37.69522183791905,Original,deciduous,8.0
40825,26650606,Brunswick Square Cemetery,359313.46,173712.12,359313.46,173712.12,359313.46,173712.12,Salix caprea,Willow,Goat willow,Salix caprea,0.22,33.31332764435677,Original,deciduous,7.59193315594016
40827,26650608,Brunswick Square Cemetery,359257.74,173733.61,359257.74,173733.61,359257.74,173733.61,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.2,37.79892838941243,Original,deciduous,6.0
40854,26650636,Burnell Drive Amenity Land,359575.98,173978.38,359575.98,173978.38,359575.98,173978.38,Betula pendula 'Obelisk',Birch,"Birch ""Obelisk""",Betula pendula 'Obelisk',0.09,10.0,Original,deciduous,3.0
40855,26650637,Burnell Drive Amenity Land,359580.91,173983.2,359580.91,173983.2,359580.91,173983.2,Betula pendula 'Obelisk',Birch,"Birch ""Obelisk""",Betula pendula 'Obelisk',0.1,10.0,Original,deciduous,3.0
40856,26650638,Burnell Drive Amenity Land,359586.06,173987.96,359586.06,173987.96,359586.06,173987.96,Betula pendula 'Obelisk',Birch,"Birch ""Obelisk""",Betula pendula 'Obelisk',0.09,10.0,Original,deciduous,3.0
40857,26650639,Burnell Drive Amenity Land,359590.51,173992.97,359590.51,173992.97,359590.51,173992.97,Betula pendula 'Obelisk',Birch,"Birch ""Obelisk""",Betula pendula 'Obelisk',0.11,10.0,Original,deciduous,4.0
41167,26650958,Arnos Court Park,361175.9,171349.97,361175.9,171349.97,361175.9,171349.97,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.9,275.05,Original,deciduous,17.0
41168,26650959,Arnos Court Park,361181.33,171355.1,361181.33,171355.1,361181.33,171355.1,Acer platanoides,Maple,Norway maple,Acer platanoides,0.88,275.05,Original,deciduous,17.0
41169,26650960,Arnos Court Park,361189.48,171364.16,361189.48,171364.16,361189.48,171364.16,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.96,275.05,Original,deciduous,17.0
41172,26650963,Arnos Court Park,361198.53,171371.99,361198.53,171371.99,361198.53,171371.99,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.59,275.05,Original,deciduous,16.0
41173,26650964,Arnos Court Park,361209.09,171384.67,361209.09,171384.67,361209.09,171384.67,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.7000000000000001,150.05,Original,deciduous,16.0
41174,26650965,Arnos Court Park,361200.94,171384.07,361200.94,171384.07,361200.94,171384.07,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.18,60.05,Original,deciduous,4.0
41175,26650966,Arnos Court Park,361201.84,171388.6,361201.84,171388.6,361201.84,171388.6,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.16,60.05,Original,deciduous,4.0
41176,26650967,Arnos Court Park,361173.95,171463.31,361173.95,171463.31,361173.95,171463.31,Robinia pseudoacacia Frisia,Acacia,False acacia cultivar,Robinia pseudoacacia Frisia,0.04,1.0875759730351469,Original,deciduous,0.4629340956428498
41177,26650968,Arnos Court Park,361196.11,171398.56,361196.11,171398.56,361196.11,171398.56,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.65,275.05,Original,deciduous,17.0
41178,26650969,Arnos Court Park,361189.05,171420.48,361189.05,171420.48,361189.05,171420.48,Cedrus atlantica,Cedar,Atlas cedar,Cedrus atlantica,0.07,2.383392637206868,Original,evergreen,2.7606037356304807
41179,26650970,Arnos Court Park,361183.13,171424.51,361183.13,171424.51,361183.13,171424.51,Prunus sargentii,Cherry,Sargent's cherry,Prunus sargentii,0.24,60.05,Original,deciduous,6.0
41180,26650971,Arnos Court Park,361184.35,171431.75,361184.35,171431.75,361184.35,171431.75,Prunus avium,Cherry,Wild cherry,Prunus avium,0.2,60.05,Original,deciduous,6.0
41181,26650972,Arnos Court Park,361190.37,171434.17,361190.37,171434.17,361190.37,171434.17,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.68,150.05,Original,deciduous,14.0
41182,26650973,Arnos Court Park,361181.33,171468.42,361181.33,171468.42,361181.33,171468.42,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,0.6900000000000001,275.05,Original,deciduous,16.0
41183,26650974,Arnos Court Park,361173.03,171472.64,361173.03,171472.64,361173.03,171472.64,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.22,60.05,Original,evergreen,12.0
41184,26650975,Arnos Court Park,361170.92,171470.53,361170.92,171470.53,361170.92,171470.53,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.6,60.05,Original,evergreen,14.0
41185,26650976,Arnos Court Park,361167.44,171467.06,361167.44,171467.06,361167.44,171467.06,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.38,60.05,Original,evergreen,14.0
41186,26650977,Arnos Court Park,361162.92,171464.04,361162.92,171464.04,361162.92,171464.04,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.36,60.05,Original,evergreen,12.0
41187,26650978,Arnos Court Park,361151.76,171452.8,361151.76,171452.8,361151.76,171452.8,Pinus ponderosa,Pine,Ponderosa pine,Pinus ponderosa,0.06,1.9603783392251184,Original,evergreen,0.3796057177437983
41188,26650979,Arnos Court Park,361161.44,171381.55,361161.44,171381.55,361161.44,171381.55,Liriodendron tulipifera,Tulip Tree,Tulip tree,Liriodendron tulipifera,0.06,2.4152713188738577,Original,deciduous,2.54609086895033
41189,26650980,Arnos Court Park,361160.73,171379.33,361160.73,171379.33,361160.73,171379.33,Paulownia tomentosa,Foxglove Tree,Foxglove tree,Paulownia tomentosa,0.06,2.8045902645908924,Original,deciduous,1.5304353213581887
41190,26650981,Arnos Court Park,361161.86,171354.2,361161.86,171354.2,361161.86,171354.2,Crataegus - Species Unknown,Hawthorn,Unidentified hawthorn,Crataegus - Species Unknown,0.24,10.0,Original,deciduous,4.0
41191,26650982,Arnos Court Park,361168.5,171343.33,361168.5,171343.33,361168.5,171343.33,Tilia x europea,Lime,European lime,Tilia x europea,0.65,150.05,Original,deciduous,14.0
41192,26650983,Arnos Court Park,361157.34,171335.78,361157.34,171335.78,361157.34,171335.78,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.93,275.05,Original,deciduous,16.0
41193,26650984,Arnos Court Park,361148.58,171326.44,361148.58,171326.44,361148.58,171326.44,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.73,275.05,Original,deciduous,16.0
41194,26650985,Arnos Court Park,361144.05,171321.0,361144.05,171321.0,361144.05,171321.0,Acer platanoides,Maple,Norway maple,Acer platanoides,0.73,275.05,Original,deciduous,16.0
41195,26650986,Arnos Court Park,361132.14,171309.08,361132.14,171309.08,361132.14,171309.08,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.97,275.05,Original,deciduous,17.0
41196,26650987,Arnos Court Park,361112.67,171321.46,361112.67,171321.46,361112.67,171321.46,Tilia x europea,Lime,European lime,Tilia x europea,0.96,275.05,Original,deciduous,19.0
41197,26650988,Arnos Court Park,361116.75,171330.66,361116.75,171330.66,361116.75,171330.66,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.72,275.05,Original,deciduous,18.0
41198,26650989,Arnos Court Park,361109.05,171333.08,361109.05,171333.08,361109.05,171333.08,Tilia x europea,Lime,European lime,Tilia x europea,0.68,275.05,Original,deciduous,20.0
41199,26650990,Arnos Court Park,361104.83,171344.24,361104.83,171344.24,361104.83,171344.24,Tilia x europea,Lime,European lime,Tilia x europea,1.02,275.05,Original,deciduous,20.0
41200,26650991,Arnos Court Park,361107.09,171292.64,361107.09,171292.64,361107.09,171292.64,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.93,275.05,Original,deciduous,15.0
41201,26650992,Arnos Court Park,361094.11,171288.71,361094.11,171288.71,361094.11,171288.71,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.89,275.05,Original,deciduous,15.0
41202,26650993,Arnos Court Park,361080.84,171282.53,361080.84,171282.53,361080.84,171282.53,Tilia x europea,Lime,European lime,Tilia x europea,0.8,275.05,Original,deciduous,17.0
