,Unnamed: 0,OBJECTID,SITE_NAME,X,Y,EXTENT_EASTING_1,EXTENT_NORTHING_1,EXTENT_EASTING_2,EXTENT_NORTHING_2,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,CROWN_WIDTH,CROWN_HEIGHT,DBH,PLANTING_SEASON,CROWN_AREA_MIDPOINT,CROWN_AREA_COMPLETE,Data Source
41711,41711,26651502,Stoke Park Estate,360751.14,175951.59,360751.14,175951.59,360751.14,175951.59,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41712,41712,26651503,Stoke Park Estate,360744.7,175958.83,360744.7,175958.83,360744.7,175958.83,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41713,41713,26651504,Stoke Park Estate,360746.62,175988.68,360746.62,175988.68,360746.62,175988.68,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41714,41714,26651505,Stoke Park Estate,360754.53,175995.22,360754.53,175995.22,360754.53,175995.22,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41715,41715,26651506,Stoke Park Estate,360765.93,175966.18,360765.93,175966.18,360765.93,175966.18,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41716,41716,26651507,Stoke Park Estate,360736.78,175938.44,360736.78,175938.44,360736.78,175938.44,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41717,41717,26651508,Stoke Park Estate,360748.1,175922.36,360748.1,175922.36,360748.1,175922.36,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41718,41718,26651509,Stoke Park Estate,360728.21,175931.41,360728.21,175931.41,360728.21,175931.41,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41719,41719,26651510,Stoke Park Estate,360734.41,175923.99,360734.41,175923.99,360734.41,175923.99,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41720,41720,26651511,Stoke Park Estate,360708.11,175939.76,360708.11,175939.76,360708.11,175939.76,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41721,41721,26651512,Stoke Park Estate,360692.49,175927.32,360692.49,175927.32,360692.49,175927.32,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41722,41722,26651513,Stoke Park Estate,360724.12,175904.69,360724.12,175904.69,360724.12,175904.69,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41723,41723,26651514,Stoke Park Estate,360705.08,175911.44,360705.08,175911.44,360705.08,175911.44,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41724,41724,26651515,Stoke Park Estate,360713.22,175919.21,360713.22,175919.21,360713.22,175919.21,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41725,41725,26651516,Stoke Park Estate,360718.46,175912.39,360718.46,175912.39,360718.46,175912.39,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41726,41726,26651517,Stoke Park Estate,360565.05,175880.72,360565.05,175880.72,360565.05,175880.72,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41727,41727,26651518,Stoke Park Estate,360600.11,175854.37,360600.11,175854.37,360600.11,175854.37,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41728,41728,26651519,Stoke Park Estate,360706.72,175926.06,360706.72,175926.06,360706.72,175926.06,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41729,41729,26651520,Stoke Park Estate,360716.46,175961.22,360716.46,175961.22,360716.46,175961.22,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41730,41730,26651521,Stoke Park Estate,360656.67,175907.67,360656.67,175907.67,360656.67,175907.67,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41731,41731,26651522,Stoke Park Estate,360712.86,175998.22,360712.86,175998.22,360712.86,175998.22,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41732,41732,26651523,Stoke Park Estate,360741.75,176011.26,360741.75,176011.26,360741.75,176011.26,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41733,41733,26651524,Stoke Park Estate,360675.53,175964.54,360675.53,175964.54,360675.53,175964.54,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41734,41734,26651525,Stoke Park Estate,360746.9,175974.22,360746.9,175974.22,360746.9,175974.22,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41735,41735,26651526,Stoke Park Estate,360681.65,175956.49,360681.65,175956.49,360681.65,175956.49,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41736,41736,26651527,Stoke Park Estate,360705.3,175991.04,360705.3,175991.04,360705.3,175991.04,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41737,41737,26651528,Stoke Park Estate,360671.07,175920.92,360671.07,175920.92,360671.07,175920.92,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41738,41738,26651529,Stoke Park Estate,360710.99,175905.14,360710.99,175905.14,360710.99,175905.14,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41739,41739,26651530,Stoke Park Estate,360714.44,176027.27,360714.44,176027.27,360714.44,176027.27,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41740,41740,26651531,Stoke Park Estate,360592.72,175877.02,360592.72,175877.02,360592.72,175877.02,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41741,41741,26651532,Stoke Park Estate,360587.78,175899.71,360587.78,175899.71,360587.78,175899.71,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41742,41742,26651533,Stoke Park Estate,360777.21,175933.56,360777.21,175933.56,360777.21,175933.56,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41743,41743,26651534,Stoke Park Estate,360662.98,175980.41,360662.98,175980.41,360662.98,175980.41,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41744,41744,26651535,Stoke Park Estate,360742.42,176024.59,360742.42,176024.59,360742.42,176024.59,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41745,41745,26651536,Stoke Park Estate,360642.13,175909.65,360642.13,175909.65,360642.13,175909.65,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41746,41746,26651537,Stoke Park Estate,360623.11,175917.92,360623.11,175917.92,360623.11,175917.92,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41747,41747,26651538,Stoke Park Estate,360628.42,175896.84,360628.42,175896.84,360628.42,175896.84,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41748,41748,26651539,Stoke Park Estate,360763.3,175935.82,360763.3,175935.82,360763.3,175935.82,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41749,41749,26651540,Stoke Park Estate,360683.46,175906.88,360683.46,175906.88,360683.46,175906.88,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41750,41750,26651541,Stoke Park Estate,360722.14,175939.3,360722.14,175939.3,360722.14,175939.3,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41751,41751,26651542,Stoke Park Estate,360706.69,176005.97,360706.69,176005.97,360706.69,176005.97,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41752,41752,26651543,Stoke Park Estate,360729.19,176041.79,360729.19,176041.79,360729.19,176041.79,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41753,41753,26651544,Stoke Park Estate,360674.91,175949.71,360674.91,175949.71,360674.91,175949.71,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41754,41754,26651545,Stoke Park Estate,360617.83,175940.13,360617.83,175940.13,360617.83,175940.13,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41755,41755,26651546,Stoke Park Estate,360626.91,175882.82,360626.91,175882.82,360626.91,175882.82,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41756,41756,26651547,Stoke Park Estate,360613.89,175883.41,360613.89,175883.41,360613.89,175883.41,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41757,41757,26651548,Stoke Park Estate,360586.49,175884.31,360586.49,175884.31,360586.49,175884.31,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41758,41758,26651549,Stoke Park Estate,360580.45,175907.1,360580.45,175907.1,360580.45,175907.1,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41759,41759,26651550,Stoke Park Estate,360731.38,175959.65,360731.38,175959.65,360731.38,175959.65,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41760,41760,26651551,Stoke Park Estate,360716.13,175947.58,360716.13,175947.58,360716.13,175947.58,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41761,41761,26651552,Stoke Park Estate,360723.67,175953.66,360723.67,175953.66,360723.67,175953.66,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41762,41762,26651553,Stoke Park Estate,360754.73,175914.68,360754.73,175914.68,360754.73,175914.68,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41763,41763,26651554,Stoke Park Estate,360732.85,175909.39,360732.85,175909.39,360732.85,175909.39,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41764,41764,26651555,Stoke Park Estate,360605.33,175877.76,360605.33,175877.76,360605.33,175877.76,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41765,41765,26651556,Stoke Park Estate,360713.84,175932.11,360713.84,175932.11,360713.84,175932.11,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41766,41766,26651557,Stoke Park Estate,360621.65,175904.09,360621.65,175904.09,360621.65,175904.09,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41767,41767,26651558,Stoke Park Estate,360611.6,175870.03,360611.6,175870.03,360611.6,175870.03,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41768,41768,26651559,Stoke Park Estate,360720.44,176004.78,360720.44,176004.78,360720.44,176004.78,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41769,41769,26651560,Stoke Park Estate,360731.9,175975.12,360731.9,175975.12,360731.9,175975.12,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41770,41770,26651561,Stoke Park Estate,360736.42,176032.63,360736.42,176032.63,360736.42,176032.63,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41771,41771,26651562,Stoke Park Estate,360647.86,175967.18,360647.86,175967.18,360647.86,175967.18,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41772,41772,26651563,Stoke Park Estate,360764.45,175951.22,360764.45,175951.22,360764.45,175951.22,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41773,41773,26651564,Stoke Park Estate,360689.3,175962.96,360689.3,175962.96,360689.3,175962.96,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41774,41774,26651565,Stoke Park Estate,360697.91,175984.85,360697.91,175984.85,360697.91,175984.85,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41775,41775,26651566,Stoke Park Estate,360615.79,175911.43,360615.79,175911.43,360615.79,175911.43,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41776,41776,26651567,Stoke Park Estate,360760.49,175987.59,360760.49,175987.59,360760.49,175987.59,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41777,41777,26651568,Stoke Park Estate,360723.74,175888.72,360723.74,175888.72,360723.74,175888.72,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41778,41778,26651569,Stoke Park Estate,360680.03,175942.05,360680.03,175942.05,360680.03,175942.05,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41779,41779,26651570,Stoke Park Estate,360664.21,175914.93,360664.21,175914.93,360664.21,175914.93,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41780,41780,26651571,Stoke Park Estate,360624.72,175945.9,360624.72,175945.9,360624.72,175945.9,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41781,41781,26651572,Stoke Park Estate,360739.11,175901.51,360739.11,175901.51,360739.11,175901.51,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41782,41782,26651573,Stoke Park Estate,360731.86,175893.98,360731.86,175893.98,360731.86,175893.98,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41783,41783,26651574,Stoke Park Estate,360773.08,175971.71,360773.08,175971.71,360773.08,175971.71,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41784,41784,26651575,Stoke Park Estate,360599.86,175898.5,360599.86,175898.5,360599.86,175898.5,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41785,41785,26651576,Stoke Park Estate,360634.42,175889.06,360634.42,175889.06,360634.42,175889.06,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41786,41786,26651577,Stoke Park Estate,360584.4,175858.6,360584.4,175858.6,360584.4,175858.6,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41787,41787,26651578,Stoke Park Estate,360615.27,175897.59,360615.27,175897.59,360615.27,175897.59,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41788,41788,26651579,Stoke Park Estate,360677.51,175993.48,360677.51,175993.48,360677.51,175993.48,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41789,41789,26651580,Stoke Park Estate,360713.81,176012.27,360713.81,176012.27,360713.81,176012.27,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41790,41790,26651581,Stoke Park Estate,360577.87,175864.66,360577.87,175864.66,360577.87,175864.66,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41791,41791,26651582,Stoke Park Estate,360739.96,175981.76,360739.96,175981.76,360739.96,175981.76,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41792,41792,26651583,Stoke Park Estate,360750.01,175936.75,360750.01,175936.75,360750.01,175936.75,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41793,41793,26651584,Stoke Park Estate,360602.7,175926.96,360602.7,175926.96,360602.7,175926.96,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41794,41794,26651585,Stoke Park Estate,360694.58,175940.84,360694.58,175940.84,360694.58,175940.84,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41795,41795,26651586,Stoke Park Estate,360772.38,175958.27,360772.38,175958.27,360772.38,175958.27,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41796,41796,26651587,Stoke Park Estate,361766.68,177408.67,361766.68,177408.67,361766.68,177408.67,Fraxinus excelsior,,Common ash,Fraxinus excelsior,,,0.305455333429082,Not Applicable,,79.50364575536493,Imputed
41797,41797,26651588,Stoke Park Estate,360710.99,175968.88,360710.99,175968.88,360710.99,175968.88,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41798,41798,26651589,Stoke Park Estate,360659.59,175936.65,360659.59,175936.65,360659.59,175936.65,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41799,41799,26651590,Stoke Park Estate,360753.32,175980.97,360753.32,175980.97,360753.32,175980.97,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41800,41800,26651591,Stoke Park Estate,360696.77,175969.92,360696.77,175969.92,360696.77,175969.92,Pyrus - Species Unknown,,,Pyrus - Species Unknown,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41801,41801,26651592,Stoke Park Estate,360616.46,175925.27,360616.46,175925.27,360616.46,175925.27,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41802,41802,26651593,Stoke Park Estate,360636.83,175917.25,360636.83,175917.25,360636.83,175917.25,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41803,41803,26651594,Stoke Park Estate,360709.74,175889.27,360709.74,175889.27,360709.74,175889.27,Malus domestica,,,Malus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
41804,41804,26651595,Stoke Park Estate,360757.19,175944.15,360757.19,175944.15,360757.19,175944.15,Prunus domestica,,,Prunus domestica,,,0.06,Planting Season 18/19,,2.8045902645908924,Original
