OBJECTID,SITE_NAME,X,Y,EXTENT_EASTING_1,EXTENT_NORTHING_1,EXTENT_EASTING_2,EXTENT_NORTHING_2,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,CROWN_WIDTH,CROWN_HEIGHT,MIN_CROWN_AREA,MAX_CROWN_AREA,DBH,PLANTING_SEASON
26609485,Whitland Road,358193.31,168410.61,358193.31,168410.61,358193.31,168410.61,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,,,,,0.06,Planting Season 16/17
26609486,Whitland Road,358177.54,168412.96,358177.54,168412.96,358177.54,168412.96,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,,,,,0.06,Planting Season 16/17
26609487,Whitland Road,358212.05,168407.0,358212.05,168407.0,358212.05,168407.0,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,,,,,0.06,Planting Season 16/17
26609488,Priory Road,360872.02,170772.12,360872.02,170772.12,360872.02,170772.12,Tilia x europea,Lime,European lime,Tilia x europea,6.0,8.0,20.1,100.0,0.43,Not Applicable
26609489,Whitland Road,358221.57,168405.81,358221.57,168405.81,358221.57,168405.81,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,,,,,0.06,Planting Season 16/17
26609490,Geoffrey Close,356517.61,168761.04,356517.61,168761.04,356517.61,168761.04,Corylus avellana,,Scots pine,Corylus avellana,,,,,0.06,Planting Season 25/26
26609491,Geoffrey Close,356423.14,168781.29,356423.14,168781.29,356423.14,168781.29,Malus sylvestris,,Crabapple,Malus sylvestris,,,,,0.06,Planting Season 25/26
26609492,Geoffrey Close,356507.38,168752.66,356507.38,168752.66,356507.38,168752.66,Corylus avellana,,Hazel,Corylus avellana,,,,,0.06,Planting Season 25/26
26609493,Geoffrey Close,356511.57,168765.15,356511.57,168765.15,356511.57,168765.15,Pinus sylvestris,,Hazel,Pinus sylvestris,,,,,0.06,Planting Season 25/26
26609494,Geoffrey Close,356407.95,168783.8,356407.95,168783.8,356407.95,168783.8,Malus sylvestris,,Crabapple,Malus sylvestris,,,,,0.06,Planting Season 25/26
26609495,Geoffrey Close,356415.78,168782.14,356415.78,168782.14,356415.78,168782.14,Euonymus europaeus,,Spindle,Euonymus europaeus,,,,,0.06,Planting Season 25/26
26609496,Geoffrey Close,356435.24,168770.61,356435.24,168770.61,356435.24,168770.61,Hippophae salicif 'Streetwise',,Wild cherry,Hippophae salicif 'Streetwise',,,,,0.06,Planting Season 25/26
26609497,Northfield Road,363691.51,173185.11,363691.51,173185.11,363691.51,173185.11,Aesculus x carnea,Horse Chestnut,Red horse chestnut,Aesculus x carnea,7.0,6.0,20.1,100.0,0.42,Not Applicable
26609498,Northfield Road,363678.43,173167.59,363678.43,173167.59,363678.43,173167.59,Quercus frainetto,Oak,Hungarian oak,Quercus frainetto,,,,,0.06,Planting Season 14/15
26609499,Northfield Road,363677.6,173158.81,363677.6,173158.81,363677.6,173158.81,Quercus frainetto,Oak,Hungarian oak,Quercus frainetto,,,,,0.06,Planting Season 14/15
26609500,Northfield Road,363710.19,173149.3,363710.19,173149.3,363710.19,173149.3,ZZ Tree stump,,,ZZ Tree stump,5.0,5.0,0.0,20.0,0.25,Not Applicable
26609501,Northfield Road,363667.55,173149.43,363667.55,173149.43,363667.55,173149.43,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,7.0,9.0,20.1,100.0,0.4,Not Applicable
26609502,Northfield Road,363708.55,173148.71,363708.55,173148.71,363708.55,173148.71,Betula pendula,Silver Birch,Silver birch,Betula pendula,,,,,0.06,Planting Season 23/24
26609503,Northfield Road,363721.24,173157.44,363721.24,173157.44,363721.24,173157.44,No Code Allocated,,,No Code Allocated,,,,,,Not Applicable
26609504,Eastfield Road,357314.46,177089.63,357314.46,177089.63,357314.46,177089.63,Malus hupehensis,Apple,Hubei crabapple,Malus hupehensis,3.0,2.0,,,0.1,Planting Season 12/13
26609505,Eastfield Road,357327.86,177146.05,357327.86,177146.05,357327.86,177146.05,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,4.0,2.0,0.0,20.0,0.1,Not Applicable
26609506,Priory Road,360866.97,170779.53,360866.97,170779.53,360866.97,170779.53,Tilia x europea,Lime,European lime,Tilia x europea,6.0,7.0,20.1,100.0,0.43,Not Applicable
26609507,Priory Road,360874.79,170792.98,360874.79,170792.98,360874.79,170792.98,Tilia x europea,Lime,European lime,Tilia x europea,6.0,9.0,20.1,100.0,0.47000000000000003,Not Applicable
26609508,Priory Road,360880.23,170801.89,360880.23,170801.89,360880.23,170801.89,Tilia x europea,Lime,European lime,Tilia x europea,6.0,8.0,20.1,100.0,0.47000000000000003,Not Applicable
26609509,Priory Road,360885.27,170810.59,360885.27,170810.59,360885.27,170810.59,Tilia x europea,Lime,European lime,Tilia x europea,6.0,8.0,20.1,100.0,0.47000000000000003,Not Applicable
26609510,Priory Road,360897.43,170830.96,360897.43,170830.96,360897.43,170830.96,Tilia x europea,Lime,European lime,Tilia x europea,6.0,7.0,20.1,100.0,0.43,Not Applicable
26609511,Priory Road,360907.91,170847.87,360907.91,170847.87,360907.91,170847.87,Tilia x europea,Lime,European lime,Tilia x europea,6.0,8.0,20.1,100.0,0.47000000000000003,Not Applicable
26609512,Priory Road,360911.97,170854.69,360911.97,170854.69,360911.97,170854.69,Tilia x europea,Lime,European lime,Tilia x europea,6.0,8.0,20.1,100.0,0.46,Not Applicable
26609513,Priory Road,360932.44,170874.38,360932.44,170874.38,360932.44,170874.38,Tilia x europea,Lime,European lime,Tilia x europea,4.0,7.0,20.1,100.0,0.3,Not Applicable
26609514,Priory Road,360909.79,170835.91,360909.79,170835.91,360909.79,170835.91,Tilia x europea,Lime,European lime,Tilia x europea,6.0,8.0,20.1,100.0,0.42,Not Applicable
26609515,Priory Road,360894.17,170809.8,360894.17,170809.8,360894.17,170809.8,Tilia x europea,Lime,European lime,Tilia x europea,6.0,9.0,20.1,100.0,0.56,Not Applicable
26609516,Priory Road,360882.01,170788.73,360882.01,170788.73,360882.01,170788.73,Tilia x europea,Lime,European lime,Tilia x europea,5.0,7.0,20.1,100.0,0.41000000000000003,Not Applicable
26609517,Priory Road,360877.16,170780.82,360877.16,170780.82,360877.16,170780.82,Tilia x europea,Lime,European lime,Tilia x europea,6.0,7.0,20.1,100.0,0.42,Not Applicable
26609518,Aberdeen Road,358097.63,174019.91,358097.63,174019.91,358097.63,174019.91,Betula pendula,Silver Birch,Silver birch,Betula pendula,11.0,12.0,100.1,200.0,0.44,Not Applicable
26609519,Aberdeen Road,358070.66,173966.07,358070.66,173966.07,358070.66,173966.07,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,5.0,5.0,20.1,100.0,0.15,Not Applicable
26609520,Aberdeen Road,358106.28,174002.1,358106.28,174002.1,358106.28,174002.1,Betula pendula,Silver Birch,Silver birch,Betula pendula,9.0,12.0,100.1,200.0,0.36,Not Applicable
26609521,Aberdeen Road,358103.5,174010.03,358103.5,174010.03,358103.5,174010.03,Prunus avium,Cherry,Wild cherry,Prunus avium,11.0,8.0,20.1,100.0,0.22,Not Applicable
26609522,Aberdeen Road,358088.88,174043.69,358088.88,174043.69,358088.88,174043.69,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,16.0,11.0,100.1,200.0,0.5,Not Applicable
26609523,Aberdeen Road,358094.54,174030.41,358094.54,174030.41,358094.54,174030.41,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,10.0,16.0,100.1,200.0,0.61,Not Applicable
26609524,Aberdeen Road,358092.37,174034.52,358092.37,174034.52,358092.37,174034.52,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,12.0,12.0,100.1,200.0,0.52,Not Applicable
26609525,Aberdeen Road,358091.15,174037.72,358091.15,174037.72,358091.15,174037.72,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,12.0,12.0,100.1,200.0,0.44,Not Applicable
26609526,Aberdeen Road,358082.0,174047.0,358082.0,174047.0,358082.0,174047.0,No Code Allocated,,,No Code Allocated,,,,,0.1,Not Applicable
26609527,Aberdeen Road,358023.1,174013.01,358023.1,174013.01,358023.1,174013.01,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,10.0,0.0,20.0,0.1,Not Applicable
26609528,Aberdeen Road,358025.47,174009.62,358025.47,174009.62,358025.47,174009.62,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,5.0,5.0,20.1,100.0,0.12,Not Applicable
26609529,Aberdeen Road,358027.93,174006.42,358027.93,174006.42,358027.93,174006.42,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,10.0,20.1,100.0,0.15,Not Applicable
26609530,Aberdeen Road,358031.13,174001.69,358031.13,174001.69,358031.13,174001.69,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,4.0,5.0,20.1,100.0,0.11,Not Applicable
26609531,Aberdeen Road,358037.51,173996.13,358037.51,173996.13,358037.51,173996.13,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,5.0,5.0,20.1,100.0,0.11,Not Applicable
26609532,Aberdeen Road,358044.0,173994.0,358044.0,173994.0,358044.0,173994.0,Unknown species - Broadleaf,,,Unknown species - Broadleaf,4.0,,,,,Not Applicable
26609533,Aberdeen Road,358047.91,173992.42,358047.91,173992.42,358047.91,173992.42,Pinus nigra,Pine,Black pine,Pinus nigra,12.0,10.0,100.1,200.0,0.66,Not Applicable
26609534,Aberdeen Road,358052.64,173990.67,358052.64,173990.67,358052.64,173990.67,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,18.0,15.0,200.1,350.0,0.79,Not Applicable
26609535,Aberdeen Road,358056.45,173984.19,358056.45,173984.19,358056.45,173984.19,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,5.0,7.0,20.1,100.0,0.24,Not Applicable
26609536,Aberdeen Road,358061.5,173974.51,358061.5,173974.51,358061.5,173974.51,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,9.0,6.0,20.1,100.0,0.24,Not Applicable
26609537,Aberdeen Road,358064.07,173970.91,358064.07,173970.91,358064.07,173970.91,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,15.0,12.0,100.1,200.0,0.59,Not Applicable
26609538,Aberdeen Road,358061.08,174014.25,358061.08,174014.25,358061.08,174014.25,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,23.0,16.0,200.1,350.0,0.74,Not Applicable
26609539,Aberdeen Road,358055.83,174004.36,358055.83,174004.36,358055.83,174004.36,Acer platanoides Drummondii,Maple,Norway maple 'Drummondii',Acer platanoides Drummondii,9.0,7.0,20.1,100.0,0.24,Not Applicable
26609540,Aberdeen Road,358100.5,173962.79,358100.5,173962.79,358100.5,173962.79,Acer platanoides,Maple,Norway maple,Acer platanoides,12.0,10.0,100.1,200.0,0.46,Not Applicable
26609541,Aberdeen Road,358122.3,173966.05,358122.3,173966.05,358122.3,173966.05,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,16.0,14.0,200.1,350.0,0.91,Not Applicable
26609542,Aberdeen Road,358121.09,173968.17,358121.09,173968.17,358121.09,173968.17,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,16.0,17.0,200.1,350.0,0.85,Not Applicable
26609543,Aberdeen Road,358123.31,173963.71,358123.31,173963.71,358123.31,173963.71,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,10.0,12.0,,,0.3,Not Applicable
26609544,Aberdeen Road,358124.03,173961.78,358124.03,173961.78,358124.03,173961.78,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,7.0,12.0,,,0.8,Not Applicable
26609545,Aberdeen Road,358125.32,173959.05,358125.32,173959.05,358125.32,173959.05,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,12.0,12.0,,,,Not Applicable
26609546,Aberdeen Road,358124.52,173945.46,358124.52,173945.46,358124.52,173945.46,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,7.0,10.0,,,0.28,Not Applicable
26609547,Aberdeen Road,358130.63,173946.11,358130.63,173946.11,358130.63,173946.11,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,7.0,12.0,,,0.3,Not Applicable
26609548,Aberdeen Road,358129.5,173944.67,358129.5,173944.67,358129.5,173944.67,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,7.0,8.0,,,0.2,Not Applicable
26609549,Aberdeen Road,358128.61,173943.06,358128.61,173943.06,358128.61,173943.06,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,13.0,8.0,,,0.41000000000000003,Not Applicable
26609550,Aberdeen Road,358130.14,173941.85,358130.14,173941.85,358130.14,173941.85,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,12.0,11.0,,,,Not Applicable
26609551,Aberdeen Road,358131.43,173941.61,358131.43,173941.61,358131.43,173941.61,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,6.0,7.0,,,0.26,Not Applicable
26609552,Aberdeen Road,358132.55,173940.4,358132.55,173940.4,358132.55,173940.4,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,8.0,8.0,,,0.3,Not Applicable
26609553,Aberdeen Road,358135.93,173932.69,358135.93,173932.69,358135.93,173932.69,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,10.0,12.0,,,,Not Applicable
26609554,Aberdeen Road,358135.37,173927.71,358135.37,173927.71,358135.37,173927.71,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,9.0,10.0,,,0.33,Not Applicable
26609555,Aberdeen Road,358144.21,173912.44,358144.21,173912.44,358144.21,173912.44,Tilia x euchlora,Lime,Crimean lime,Tilia x euchlora,13.0,14.0,,,,Not Applicable
26609556,Aberdeen Road,358147.02,173906.81,358147.02,173906.81,358147.02,173906.81,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,10.0,9.0,,,0.42,Not Applicable
26609557,Aberdeen Road,358145.33,173906.34,358145.33,173906.34,358145.33,173906.34,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,6.0,7.0,,,0.21,Not Applicable
26609558,Aberdeen Road,358143.97,173906.1,358143.97,173906.1,358143.97,173906.1,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,5.0,7.0,,,0.19,Not Applicable
26609559,Aberdeen Road,358125.8,173931.5,358125.8,173931.5,358125.8,173931.5,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,12.0,16.0,,,,Not Applicable
26609560,Aberdeen Road,358124.11,173934.07,358124.11,173934.07,358124.11,173934.07,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,8.0,16.0,,,,Not Applicable
26609561,Aberdeen Road,358013.47,174026.13,358013.47,174026.13,358013.47,174026.13,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,18.0,12.0,200.1,350.0,0.6,Not Applicable
26609562,Aberdeen Road,358016.4,174021.35,358016.4,174021.35,358016.4,174021.35,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,10.0,8.0,20.1,100.0,0.29,Not Applicable
26609563,Aberdeen Road,358116.55,173942.03,358116.55,173942.03,358116.55,173942.03,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,13.0,14.0,,,,Not Applicable
26609564,Aberdeen Road,358115.27,173943.56,358115.27,173943.56,358115.27,173943.56,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,6.0,9.0,,,0.24,Not Applicable
26609565,Aberdeen Road,358114.06,173944.84,358114.06,173944.84,358114.06,173944.84,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,6.0,9.0,,,0.24,Not Applicable
26609566,Aberdeen Road,358109.8,173950.23,358109.8,173950.23,358109.8,173950.23,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,13.0,12.0,,,,Not Applicable
26609567,Aberdeen Road,358106.26,173954.17,358106.26,173954.17,358106.26,173954.17,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,9.0,10.0,,,0.3,Not Applicable
26609568,Kings Avenue,358434.4,175749.14,358434.4,175749.14,358434.4,175749.14,Chamaecyparis lawsoniana cv,Cypress,Lawson's cypress cultivar,Chamaecyparis lawsoniana cv,5.0,5.0,20.1,100.0,0.25,Not Applicable
26609569,Kings Avenue,358438.79,175756.56,358438.79,175756.56,358438.79,175756.56,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,9.0,5.0,20.1,100.0,0.5,Not Applicable
26609570,Averay Road,361309.67,175626.2,361309.67,175626.2,361309.67,175626.2,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,,,,,,Planting Season 12/13
26609571,Kings Avenue,358376.33,175753.93,358376.33,175753.93,358376.33,175753.93,Acer negundo,Box Elder,Box elder,Acer negundo,5.0,5.0,20.1,100.0,0.27,Not Applicable
26609572,Wickham Hill,362022.99,176253.14,362022.99,176253.14,362022.99,176253.14,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,9.0,17.0,100.1,200.0,0.63,Not Applicable
26609573,Wickham Hill,362013.88,176246.43,362013.88,176246.43,362013.88,176246.43,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,22.0,22.0,,,1.26,Not Applicable
26609574,Wickham Hill,362018.71,176255.97,362018.71,176255.97,362018.71,176255.97,ZZ Tree stump,,,ZZ Tree stump,,,,,,Not Applicable
26609575,Averay Road,361335.75,175619.02,361335.75,175619.02,361335.75,175619.02,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,1.0,3.0,0.0,20.0,0.06,Planting Season 08/09
26609576,Averay Road,361347.24,175615.68,361347.24,175615.68,361347.24,175615.68,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,1.0,3.0,0.0,20.0,0.06,Planting Season 08/09
26609577,Averay Road,361282.35,175634.67,361282.35,175634.67,361282.35,175634.67,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,,,,,,Planting Season 12/13
26609578,Averay Road,361294.1,175631.3,361294.1,175631.3,361294.1,175631.3,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,1.0,3.0,0.0,20.0,0.06,Planting Season 08/09
26609579,Averay Road,361261.07,175638.81,361261.07,175638.81,361261.07,175638.81,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,13.0,6.0,20.1,100.0,0.36,Not Applicable
26609580,Averay Road,361362.47,175611.25,361362.47,175611.25,361362.47,175611.25,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,,,,,,Planting Season 12/13
26609581,Averay Road,361377.87,175607.39,361377.87,175607.39,361377.87,175607.39,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,1.0,3.0,0.0,20.0,0.06,Planting Season 08/09
26609582,Averay Road,361388.95,175603.73,361388.95,175603.73,361388.95,175603.73,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,,,,,,Planting Season 19/20
26609583,Averay Road,361403.57,175599.77,361403.57,175599.77,361403.57,175599.77,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,1.0,3.0,0.0,20.0,0.06,Planting Season 08/09
26609584,Averay Road,361415.36,175595.62,361415.36,175595.62,361415.36,175595.62,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,1.0,3.0,0.0,20.0,0.06,Planting Season 08/09
26609585,Averay Road,361443.56,175588.93,361443.56,175588.93,361443.56,175588.93,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,1.0,3.0,0.0,20.0,0.06,Planting Season 08/09
26609586,Averay Road,361453.18,175587.05,361453.18,175587.05,361453.18,175587.05,Crataegus laevigata 'Paul's Sc,Hawthorn,Midland hawthorn cultivar,Crataegus laevigata 'Paul's Sc,1.0,3.0,0.0,20.0,0.06,Planting Season 08/09
26609587,Napier Square,351334.2,178271.57,351334.2,178271.57,351334.2,178271.57,Alnus glutinosa,Alder,Black alder,Alnus glutinosa,5.0,7.0,20.1,100.0,0.22,Not Applicable
26609588,Averay Road,361429.25,175593.17,361429.25,175593.17,361429.25,175593.17,Sorbus a. 'Cardinal Royal',Rowan,Rowan,Sorbus a. 'Cardinal Royal',,,,,0.06,Planting Season 23/24
26609589,Averay Road,361323.71,175623.97,361323.71,175623.97,361323.71,175623.97,Amelanchier arborea Robin Hill,,Sapporo Autumn Gold,Amelanchier arborea Robin Hill,,,,,0.06,Planting Season 23/24
26609590,Napier Square,351332.38,178286.41,351332.38,178286.41,351332.38,178286.41,ZZ Tree stump,,,ZZ Tree stump,,1.0,,,0.5700000000000001,Not Applicable
26609591,Napier Square,351347.29,178247.23,351347.29,178247.23,351347.29,178247.23,Alnus glutinosa,Alder,Black alder,Alnus glutinosa,5.0,7.0,20.1,100.0,0.22,Not Applicable
26609592,Napier Square,351344.63,178252.69,351344.63,178252.69,351344.63,178252.69,Alnus glutinosa,Alder,Black alder,Alnus glutinosa,7.0,7.0,20.1,100.0,0.28,Not Applicable
