,OBJECTID,X,Y,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,DBH,tree_group,CROWN_VOLUME
49165,26659037,359620.45,173868.82,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.5,deciduous,1400.4666666666667
49431,26659318,359736.39,173443.38,Alnus cordata,Alder,Italian alder,Alnus cordata,0.65,deciduous,1400.4666666666667
49432,26659319,359716.05,173416.6,Castanea sativa,Sweet Chestnut,Sweet chestnut,Castanea sativa,0.15,deciduous,26.666666666666664
49433,26659320,359723.14,173409.65,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.84,deciduous,2567.133333333333
49434,26659321,359733.34,173401.52,Castanea sativa,Sweet Chestnut,Sweet chestnut,Castanea sativa,0.15,deciduous,26.666666666666664
49435,26659322,359743.96,173390.9,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,0.9,deciduous,2750.5
49436,26659323,359756.9,173401.35,Castanea sativa,Sweet Chestnut,Sweet chestnut,Castanea sativa,0.15,deciduous,26.666666666666664
49437,26659324,359757.39,173412.06,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,0.32,deciduous,1100.3666666666668
49438,26659325,359770.64,173418.77,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,0.23,deciduous,280.2333333333333
49439,26659326,359763.32,173433.92,Sorbus - Species Unknown,Sorbus,Unidentified Sorbus,Sorbus - Species Unknown,0.25,deciduous,280.2333333333333
49440,26659327,359774.34,173451.95,Alnus - Species Unknown,Alder,Alder species,Alnus - Species Unknown,0.32,deciduous,280.2333333333333
49441,26659328,359766.76,173438.73,Sorbus - Species Unknown,Sorbus,Unidentified Sorbus,Sorbus - Species Unknown,0.26,deciduous,280.2333333333333
49442,26659329,359768.14,173457.73,Alnus incana,Alder,Grey alder,Alnus incana,0.3,deciduous,1100.3666666666668
49443,26659330,359775.44,173449.61,Sorbus - Species Unknown,Sorbus,Unidentified Sorbus,Sorbus - Species Unknown,0.3,deciduous,280.2333333333333
49444,26659331,359746.11,173450.58,Alnus cordata,Alder,Italian alder,Alnus cordata,0.65,deciduous,1400.4666666666667
49445,26659332,359751.89,173439.7,Alnus - Species Unknown,Alder,Alder species,Alnus - Species Unknown,0.21,deciduous,320.26666666666665
49446,26659333,359758.64,173440.8,Alnus - Species Unknown,Alder,Alder species,Alnus - Species Unknown,0.53,deciduous,1100.3666666666668
49865,26659755,359664.83,173628.99,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.16,deciduous,46.666666666666664
49866,26659756,359670.12,173623.22,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.16,deciduous,46.666666666666664
49867,26659757,359676.13,173617.22,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.16,deciduous,46.666666666666664
49868,26659758,359683.07,173610.27,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.5,deciduous,86.66666666666666
49869,26659759,359714.54,173561.94,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,0.06,deciduous,6.508338586394708
49892,26659782,359796.48,173455.14,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.25,deciduous,200.16666666666666
49893,26659783,359789.12,173470.33,Liriodendron tulipifera,Tulip Tree,Tulip tree,Liriodendron tulipifera,0.06,deciduous,4.099666834014899
49895,26659785,359803.04,173454.02,Betula pendula Edinburgh,Birch,Betula pendula Edinburgh,Betula pendula Edinburgh,0.06,deciduous,6.461429192405113
49896,26659786,359790.01,173460.95,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.14,deciduous,120.09999999999998
49897,26659787,359800.94,173452.6,Prunus avium,Cherry,Wild cherry,Prunus avium,0.06,deciduous,5.939568080153556
50223,26660122,359665.39,173277.33,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.48,deciduous,2000.6666666666665
50224,26660123,359670.87,173283.86,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.47,deciduous,1500.5
50225,26660124,359675.97,173289.22,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.87,deciduous,2933.866666666667
50226,26660125,359680.93,173295.48,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.2,deciduous,1000.3333333333333
50227,26660126,359685.63,173299.92,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.6,deciduous,3117.2333333333336
50228,26660127,359691.64,173298.61,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.53,deciduous,3117.2333333333336
50229,26660128,359697.25,173296.65,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.47,deciduous,2750.5
50230,26660129,359702.87,173294.82,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.21,deciduous,280.2333333333333
50231,26660130,359710.18,173293.39,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.45,deciduous,1200.4
50232,26660131,359702.73,173290.13,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.67,deciduous,3117.2333333333336
50233,26660132,359697.12,173288.3,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.56,deciduous,3117.2333333333336
50234,26660133,359692.16,173286.34,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.53,deciduous,2750.5
50235,26660134,359686.28,173284.25,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.68,deciduous,3117.2333333333336
50236,26660135,359680.8,173282.3,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.66,deciduous,2933.866666666667
50237,26660136,359676.23,173280.6,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.46,deciduous,1600.5333333333333
50238,26660137,359671.27,173278.51,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.62,deciduous,700.2333333333333
50239,26660138,359694.77,173311.28,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.95,deciduous,6694.966666666665
50240,26660139,359705.87,173308.8,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.74,deciduous,6694.966666666665
50241,26660140,359718.66,173306.58,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.85,deciduous,7047.333333333333
50242,26660141,359730.81,173304.36,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.99,deciduous,7047.333333333333
50249,26660148,359715.14,173314.28,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.93,deciduous,7047.333333333333
50250,26660149,359705.22,173319.51,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.01,deciduous,7399.699999999999
50729,26660635,363017.87,175517.47,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.14,deciduous,280.2333333333333
50739,26660645,363049.83,175516.72,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.16,deciduous,240.19999999999996
50740,26660646,363041.16,175513.76,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.1,deciduous,26.666666666666664
50741,26660647,363019.63,175505.85,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.12,deciduous,33.33333333333333
50742,26660648,363019.05,175510.81,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.18,deciduous,240.19999999999996
50743,26660649,363018.52,175513.77,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.15,deciduous,240.19999999999996
50745,26660651,363017.49,175520.66,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.18,deciduous,320.26666666666665
50746,26660652,363015.95,175525.2,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.1,deciduous,26.666666666666664
50747,26660653,363019.38,175525.69,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.2,deciduous,240.19999999999996
50748,26660654,363020.26,175521.58,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.13,deciduous,240.19999999999996
50782,26660688,363027.46,175532.48,Salix - Species Unknown,Willow,Unidentified willow,Salix - Species Unknown,0.4526645768025079,deciduous,707.4639095912731
50904,26660810,358591.23,172832.79,Cercis siliquastrum,Judas Tree,,Cercis siliquastrum,0.305455333429082,deciduous,4.296094198691209
50905,26660811,358589.91,172806.52,Cercis siliquastrum,Judas Tree,,Cercis siliquastrum,0.305455333429082,deciduous,4.296094198691209
50906,26660812,358592.46,172845.78,Cercis siliquastrum,Judas Tree,,Cercis siliquastrum,0.305455333429082,deciduous,4.296094198691209
50907,26660813,358593.59,172859.2,Cercis siliquastrum,Judas Tree,,Cercis siliquastrum,0.305455333429082,deciduous,4.296094198691209
50908,26660814,358590.52,172819.59,Cercis siliquastrum,Judas Tree,,Cercis siliquastrum,0.305455333429082,deciduous,4.296094198691209
51455,26661363,359678.02,173396.8,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.4,deciduous,1200.4
51456,26661364,359635.68,173422.47,Prunus padus Watereri,Cherry,Bird cherry cultivar,Prunus padus Watereri,0.15,deciduous,40.0
51457,26661365,359678.7,173455.36,Pterocarya fraxinifolia,Wingnut,Caucasian wingnut,Pterocarya fraxinifolia,0.25,deciduous,320.26666666666665
51458,26661366,359672.0,173394.39,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.6,deciduous,2567.133333333333
51459,26661367,359658.74,173400.41,Acer saccharinum,Maple,Silver maple,Acer saccharinum,0.86,deciduous,2567.133333333333
51460,26661368,359673.89,173415.39,Acer saccharinum,Maple,Silver maple,Acer saccharinum,0.67,deciduous,2567.133333333333
51461,26661369,359665.28,173438.83,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,0.15,deciduous,26.666666666666664
51462,26661370,359645.98,173430.33,Prunus padus Watereri,Cherry,Bird cherry cultivar,Prunus padus Watereri,0.16,deciduous,40.0
51463,26661371,359675.27,173451.92,Pterocarya fraxinifolia,Wingnut,Caucasian wingnut,Pterocarya fraxinifolia,0.25,deciduous,53.33333333333333
51860,26661770,359504.93,173953.31,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.26,deciduous,280.2333333333333
51878,26661788,359784.75,173337.83,Buddleia davidii,Buddleia,Buddleia,Buddleia davidii,0.08,deciduous,26.666666666666664
51879,26661789,359797.53,173356.21,Sambucus nigra,Elder,Elder,Sambucus nigra,0.08,deciduous,240.19999999999996
51880,26661790,359795.99,173356.72,Syringa vulgaris,Lilac,Lilac,Syringa vulgaris,0.08,deciduous,200.16666666666666
51881,26661791,359797.71,173358.96,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.32,deciduous,320.26666666666665
52987,26662907,360810.61,170138.51,Tilia x europea,Lime,European lime,Tilia x europea,0.71,deciduous,1100.3666666666668
52988,26662908,360800.02,170111.08,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,0.06,deciduous,5.939568080153556
52989,26662909,360793.03,170120.77,No Code Allocated,,,No Code Allocated,0.305455333429082,deciduous,200.16666666666666
52990,26662910,360778.36,170103.8,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.39,deciduous,900.3
52991,26662911,360783.7,170114.53,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.08,deciduous,13.997870632660597
52992,26662912,360784.45,170099.53,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.32,deciduous,1000.3333333333333
52993,26662913,360777.23,170087.26,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.42,deciduous,1000.3333333333333
52994,26662914,360773.1,170098.56,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.29,deciduous,360.29999999999995
52995,26662915,360771.22,170105.33,Pyrus communis,Pear,Common pear,Pyrus communis,0.35,deciduous,400.3333333333333
52996,26662916,360758.23,170111.29,Acer campestre,Field Maple,Field maple,Acer campestre,0.06,deciduous,6.401608481251408
52998,26662918,360784.59,170150.89,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.3592134831460674,deciduous,338.4741910155713
52999,26662919,360795.62,170110.0,Sorbus - Species Unknown,Sorbus,Unidentified Sorbus,Sorbus - Species Unknown,0.06,deciduous,7.4145203160369615
53131,26663051,359689.53,173371.72,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.39,deciduous,240.19999999999996
53133,26663053,359709.96,173401.41,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.35,deciduous,200.16666666666666
53134,26663054,359690.39,173390.0,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.5,deciduous,240.19999999999996
53135,26663055,359681.36,173379.46,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.34,deciduous,200.16666666666666
53136,26663056,359685.44,173374.94,Crataegus crus-gallii,Hawthorn,Cockspur thorn,Crataegus crus-gallii,0.43,deciduous,240.19999999999996
54262,26664198,359581.99,174018.41,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.23,deciduous,360.29999999999995
54651,26664595,359381.7,173258.3,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,0.06,deciduous,3.8808477985929675
54652,26664596,359380.34,173244.42,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,0.06,deciduous,6.035750595625154
54653,26664597,359367.89,173260.53,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.06,evergreen,2.3752921706283834
54654,26664598,359360.97,173255.03,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.06,evergreen,2.3752921706283834
54655,26664599,359364.66,173247.88,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,0.06,evergreen,2.3752921706283834
54667,26664611,359677.68,174100.05,Acer platanoides,Maple,Norway maple,Acer platanoides,0.45,deciduous,1100.3666666666668
54669,26664613,359664.87,174077.82,Liquidambar styraciflua,Sweetgum,Sweetgum,Liquidambar styraciflua,0.11,deciduous,240.19999999999996
54670,26664614,359669.24,174082.19,Quercus coccinea,Sweetgum,Scarlet oak,Quercus coccinea,0.11,deciduous,240.19999999999996
54671,26664615,359673.01,174091.12,Acer platanoides,Maple,Norway maple,Acer platanoides,0.35,deciduous,400.3333333333333
54672,26664616,359681.05,174097.27,Acer platanoides,Maple,Norway maple,Acer platanoides,0.38,deciduous,440.3666666666666
54673,26664617,359674.21,174102.53,Acer platanoides,Maple,Norway maple,Acer platanoides,0.29,deciduous,400.3333333333333
54674,26664618,359667.65,174107.0,Liquidambar styraciflua,Sweetgum,Sweetgum,Liquidambar styraciflua,0.08,deciduous,33.33333333333333
54675,26664619,359663.58,174110.38,Liquidambar styraciflua,Sweetgum,Sweetgum,Liquidambar styraciflua,0.08,deciduous,33.33333333333333
54676,26664620,359651.57,174108.29,Acer platanoides,Maple,Norway maple,Acer platanoides,0.53,deciduous,400.3333333333333
54677,26664621,359647.01,174104.72,Acer platanoides,Maple,Norway maple,Acer platanoides,0.4,deciduous,400.3333333333333
54678,26664622,359637.67,174090.53,Ginkgo biloba,Oak,Maidenhair tree,Ginkgo biloba,0.12,deciduous,26.666666666666664
54679,26664623,359643.33,174081.7,Trachycarpus fortunei,Chusan Palm,Chusan palm,Trachycarpus fortunei,0.1,evergreen,7.342665074318561
54680,26664624,359658.53,174083.31,Prunus serrulata,Cherry,Japanese cherry,Prunus serrulata,0.06,deciduous,5.939568080153556
54681,26664625,359656.58,174068.51,Pyrus communis,Pear,Common pear,Pyrus communis,0.06,deciduous,6.025968014631191
54682,26664626,359656.92,174076.65,Malus trilobata,Apple,Maple-leaved crabapple,Malus trilobata,0.06,deciduous,6.6201169253625025
54683,26664627,359670.32,174083.23,Liquidambar orientalis,Oriental sweetgum,Oriental sweetgum,Liquidambar orientalis,0.305455333429082,deciduous,445.46452042512533
54684,26664628,359653.13,174066.1,Liquidambar styraciflua,Sweetgum,Sweetgum,Liquidambar styraciflua,0.06,deciduous,5.035577441077952
54685,26664629,359635.95,174029.02,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.37,deciduous,900.3
54715,26664659,359657.38,174083.13,Prunus serrula Tibetica ,Cherry,Cherry,Prunus serrula Tibetica ,0.305455333429082,deciduous,154.36185140492313
54971,26664915,359699.06,173978.78,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.4,deciduous,1000.3333333333333
54972,26664916,359667.49,173958.53,Betula pendula,Birch,Silver birch,Betula pendula,0.52,deciduous,1100.3666666666668
54973,26664917,359666.82,173950.79,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.44,deciduous,1200.4
54974,26664918,359685.26,173961.33,Sorbus aucuparia 'Streetwise',Rowan,,Sorbus aucuparia 'Streetwise',0.06,deciduous,2.9041047316020596
